"Date Time","T (degC)"
12.02.2009 05:10:00,-2.34
12.02.2009 05:20:00,-2.38
12.02.2009 05:30:00,-2.44
12.02.2009 05:40:00,-2.48
12.02.2009 05:50:00,-2.52
12.02.2009 06:00:00,-2.61
12.02.2009 06:10:00,-2.80
12.02.2009 06:20:00,-2.99
12.02.2009 06:30:00,-3.10
12.02.2009 06:40:00,-3.05
12.02.2009 06:50:00,-2.98
12.02.2009 07:00:00,-2.97
12.02.2009 07:10:00,-3.04
12.02.2009 07:20:00,-3.00
12.02.2009 07:30:00,-3.04
12.02.2009 07:40:00,-3.04
12.02.2009 07:50:00,-3.04
12.02.2009 08:00:00,-3.04
12.02.2009 08:10:00,-3.00
12.02.2009 08:20:00,-2.96
12.02.2009 08:30:00,-2.87
12.02.2009 08:40:00,-2.84
12.02.2009 08:50:00,-2.89
12.02.2009 09:00:00,-2.78
12.02.2009 09:10:00,-2.79
12.02.2009 09:20:00,-2.80
12.02.2009 09:30:00,-2.95
12.02.2009 09:40:00,-2.91
12.02.2009 09:50:00,-2.39
12.02.2009 10:00:00,-1.43
12.02.2009 10:10:00,-0.89
12.02.2009 10:20:00,-1.37
12.02.2009 10:30:00,-1.47
12.02.2009 10:40:00,-1.01
12.02.2009 10:50:00,-0.53
12.02.2009 11:00:00,-0.74
12.02.2009 11:10:00,-0.81
12.02.2009 11:20:00,-0.88
12.02.2009 11:30:00,-0.57
12.02.2009 11:40:00,-0.77
12.02.2009 11:50:00,-0.16
12.02.2009 12:00:00,-0.10
12.02.2009 12:10:00,-0.42
12.02.2009 12:20:00,-0.66
12.02.2009 12:30:00,-0.23
12.02.2009 12:40:00,-0.06
12.02.2009 12:50:00,-0.22
12.02.2009 13:00:00,-0.52
12.02.2009 13:10:00,0.29
12.02.2009 13:20:00,0.38
12.02.2009 13:30:00,0.80
12.02.2009 13:40:00,0.49
12.02.2009 13:50:00,0.44
12.02.2009 14:00:00,0.75
12.02.2009 14:10:00,0.30
12.02.2009 14:20:00,0.06
12.02.2009 14:30:00,0.34
12.02.2009 14:40:00,0.84
12.02.2009 14:50:00,1.34
12.02.2009 15:00:00,1.44
12.02.2009 15:10:00,0.78
12.02.2009 15:20:00,0.39
12.02.2009 15:30:00,1.06
12.02.2009 15:40:00,1.03
12.02.2009 15:50:00,0.42
12.02.2009 16:00:00,-0.14
12.02.2009 16:10:00,-0.40
12.02.2009 16:20:00,-0.29
12.02.2009 16:30:00,-0.35
12.02.2009 16:40:00,-0.46
12.02.2009 16:50:00,-0.74
12.02.2009 17:00:00,-1.06
12.02.2009 17:10:00,-1.39
12.02.2009 17:20:00,-1.58
12.02.2009 17:30:00,-1.71
12.02.2009 17:40:00,-1.83
12.02.2009 17:50:00,-1.93
12.02.2009 18:00:00,-2.01
12.02.2009 18:10:00,-2.12
12.02.2009 18:20:00,-2.26
12.02.2009 18:30:00,-2.35
12.02.2009 18:40:00,-2.37
12.02.2009 18:50:00,-2.37
12.02.2009 19:00:00,-2.26
12.02.2009 19:10:00,-2.07
12.02.2009 19:20:00,-1.91
12.02.2009 19:30:00,-1.84
12.02.2009 19:40:00,-1.85
12.02.2009 19:50:00,-1.97
12.02.2009 20:00:00,-2.12
12.02.2009 20:10:00,-2.14
12.02.2009 20:20:00,-2.11
12.02.2009 20:30:00,-2.17
12.02.2009 20:40:00,-2.17
12.02.2009 20:50:00,-2.20
12.02.2009 21:00:00,-2.24
12.02.2009 21:10:00,-2.19
12.02.2009 21:20:00,-2.24
12.02.2009 21:30:00,-2.31
12.02.2009 21:40:00,-2.37
12.02.2009 21:50:00,-2.37
12.02.2009 22:00:00,-2.38
12.02.2009 22:10:00,-2.37
12.02.2009 22:20:00,-2.31
12.02.2009 22:30:00,-2.22
12.02.2009 22:40:00,-2.16
12.02.2009 22:50:00,-2.11
12.02.2009 23:00:00,-2.08
12.02.2009 23:10:00,-2.04
12.02.2009 23:20:00,-2.11
12.02.2009 23:30:00,-2.17
12.02.2009 23:40:00,-2.17
12.02.2009 23:50:00,-2.17
13.02.2009 00:00:00,-2.13
13.02.2009 00:10:00,-2.11
13.02.2009 00:20:00,-2.11
13.02.2009 00:30:00,-2.10
13.02.2009 00:40:00,-2.04
13.02.2009 00:50:00,-2.13
13.02.2009 01:00:00,-2.30
13.02.2009 01:10:00,-2.43
13.02.2009 01:20:00,-2.50
13.02.2009 01:30:00,-2.45
13.02.2009 01:40:00,-2.57
13.02.2009 01:50:00,-2.81
13.02.2009 02:00:00,-3.06
13.02.2009 02:10:00,-3.21
13.02.2009 02:20:00,-3.30
13.02.2009 02:30:00,-3.35
13.02.2009 02:40:00,-3.41
13.02.2009 02:50:00,-3.44
13.02.2009 03:00:00,-3.41
13.02.2009 03:10:00,-3.37
13.02.2009 03:20:00,-3.37
13.02.2009 03:30:00,-3.37
13.02.2009 03:40:00,-3.37
13.02.2009 03:50:00,-3.37
13.02.2009 04:00:00,-3.38
13.02.2009 04:10:00,-3.37
13.02.2009 04:20:00,-3.37
13.02.2009 04:30:00,-3.32
13.02.2009 04:40:00,-3.25
13.02.2009 04:50:00,-3.30
13.02.2009 05:00:00,-3.41
13.02.2009 05:10:00,-3.44
13.02.2009 05:20:00,-3.39
13.02.2009 05:30:00,-3.37
13.02.2009 05:40:00,-3.38
13.02.2009 05:50:00,-3.47
13.02.2009 06:00:00,-3.66
13.02.2009 06:10:00,-3.81
13.02.2009 06:20:00,-3.90
13.02.2009 06:30:00,-3.98
13.02.2009 06:40:00,-4.04
13.02.2009 06:50:00,-4.10
13.02.2009 07:00:00,-4.16
13.02.2009 07:10:00,-4.30
13.02.2009 07:20:00,-4.58
13.02.2009 07:30:00,-4.64
13.02.2009 07:40:00,-4.47
13.02.2009 07:50:00,-4.71
13.02.2009 08:00:00,-4.72
13.02.2009 08:10:00,-4.59
13.02.2009 08:20:00,-3.95
13.02.2009 08:30:00,-3.26
13.02.2009 08:40:00,-3.50
13.02.2009 08:50:00,-3.11
13.02.2009 09:00:00,-3.02
13.02.2009 09:10:00,-2.32
13.02.2009 09:20:00,-1.87
13.02.2009 09:30:00,-1.73
13.02.2009 09:40:00,-1.47
13.02.2009 09:50:00,-0.73
13.02.2009 10:00:00,-0.34
13.02.2009 10:10:00,-0.79
13.02.2009 10:20:00,-1.03
13.02.2009 10:30:00,-1.02
13.02.2009 10:40:00,-1.05
13.02.2009 10:50:00,-0.66
13.02.2009 11:00:00,-0.43
13.02.2009 11:10:00,-0.22
13.02.2009 11:20:00,0.11
13.02.2009 11:30:00,0.52
13.02.2009 11:40:00,0.46
13.02.2009 11:50:00,0.59
13.02.2009 12:00:00,0.69
13.02.2009 12:10:00,0.67
13.02.2009 12:20:00,0.95
13.02.2009 12:30:00,0.75
13.02.2009 12:40:00,0.58
13.02.2009 12:50:00,0.82
13.02.2009 13:00:00,0.85
13.02.2009 13:10:00,0.87
13.02.2009 13:20:00,0.76
13.02.2009 13:30:00,0.97
13.02.2009 13:40:00,1.29
13.02.2009 13:50:00,1.29
13.02.2009 14:00:00,1.18
13.02.2009 14:10:00,1.48
13.02.2009 14:20:00,1.46
13.02.2009 14:30:00,0.97
13.02.2009 14:40:00,0.80
13.02.2009 14:50:00,0.73
13.02.2009 15:00:00,0.66
13.02.2009 15:10:00,0.65
13.02.2009 15:20:00,0.61
13.02.2009 15:30:00,0.66
13.02.2009 15:40:00,0.71
13.02.2009 15:50:00,0.72
13.02.2009 16:00:00,0.76
13.02.2009 16:10:00,0.76
13.02.2009 16:20:00,0.72
13.02.2009 16:30:00,0.70
13.02.2009 16:40:00,0.76
13.02.2009 16:50:00,0.43
13.02.2009 17:00:00,-0.10
13.02.2009 17:10:00,-0.39
13.02.2009 17:20:00,-0.40
13.02.2009 17:30:00,-0.34
13.02.2009 17:40:00,-0.40
13.02.2009 17:50:00,-0.37
13.02.2009 18:00:00,-0.34
13.02.2009 18:10:00,-0.39
13.02.2009 18:20:00,-0.44
13.02.2009 18:30:00,-0.47
13.02.2009 18:40:00,-0.51
13.02.2009 18:50:00,-0.55
13.02.2009 19:00:00,-0.63
13.02.2009 19:10:00,-0.64
13.02.2009 19:20:00,-0.64
13.02.2009 19:30:00,-0.65
13.02.2009 19:40:00,-0.67
13.02.2009 19:50:00,-0.60
13.02.2009 20:00:00,-0.54
13.02.2009 20:10:00,-0.50
13.02.2009 20:20:00,-0.50
13.02.2009 20:30:00,-0.50
13.02.2009 20:40:00,-0.53
13.02.2009 20:50:00,-0.57
13.02.2009 21:00:00,-0.57
13.02.2009 21:10:00,-0.57
13.02.2009 21:20:00,-0.57
13.02.2009 21:30:00,-0.57
13.02.2009 21:40:00,-0.57
13.02.2009 21:50:00,-0.57
13.02.2009 22:00:00,-0.57
13.02.2009 22:10:00,-0.57
13.02.2009 22:20:00,-0.57
13.02.2009 22:30:00,-0.57
13.02.2009 22:40:00,-0.57
13.02.2009 22:50:00,-0.57
13.02.2009 23:00:00,-0.57
13.02.2009 23:10:00,-0.59
13.02.2009 23:20:00,-0.63
13.02.2009 23:30:00,-0.64
13.02.2009 23:40:00,-0.68
13.02.2009 23:50:00,-0.69
14.02.2009 00:00:00,-0.69
14.02.2009 00:10:00,-0.70
14.02.2009 00:20:00,-0.77
14.02.2009 00:30:00,-0.82
14.02.2009 00:40:00,-0.84
14.02.2009 00:50:00,-0.84
14.02.2009 01:00:00,-0.85
14.02.2009 01:10:00,-0.91
14.02.2009 01:20:00,-0.97
14.02.2009 01:30:00,-0.97
14.02.2009 01:40:00,-0.97
14.02.2009 01:50:00,-0.97
14.02.2009 02:00:00,-0.97
14.02.2009 02:10:00,-0.94
14.02.2009 02:20:00,-0.93
14.02.2009 02:30:00,-1.00
14.02.2009 02:40:00,-1.04
14.02.2009 02:50:00,-1.08
14.02.2009 03:00:00,-1.15
14.02.2009 03:10:00,-1.23
14.02.2009 03:20:00,-1.24
14.02.2009 03:30:00,-1.24
14.02.2009 03:40:00,-1.21
14.02.2009 03:50:00,-1.14
14.02.2009 04:00:00,-1.27
14.02.2009 04:10:00,-1.35
14.02.2009 04:20:00,-1.49
14.02.2009 04:30:00,-1.66
14.02.2009 04:40:00,-1.88
14.02.2009 04:50:00,-2.05
14.02.2009 05:00:00,-2.24
14.02.2009 05:10:00,-2.47
14.02.2009 05:20:00,-2.68
14.02.2009 05:30:00,-2.94
14.02.2009 05:40:00,-3.20
14.02.2009 05:50:00,-3.43
14.02.2009 06:00:00,-3.76
14.02.2009 06:10:00,-4.06
14.02.2009 06:20:00,-4.18
14.02.2009 06:30:00,-4.37
14.02.2009 06:40:00,-4.68
14.02.2009 06:50:00,-4.95
14.02.2009 07:00:00,-5.16
14.02.2009 07:10:00,-5.33
14.02.2009 07:20:00,-5.44
14.02.2009 07:30:00,-5.55
14.02.2009 07:40:00,-5.55
14.02.2009 07:50:00,-5.67
14.02.2009 08:00:00,-5.70
14.02.2009 08:10:00,-5.74
14.02.2009 08:20:00,-5.49
14.02.2009 08:30:00,-5.14
14.02.2009 08:40:00,-5.36
14.02.2009 08:50:00,-5.60
14.02.2009 09:00:00,-5.48
14.02.2009 09:10:00,-5.35
14.02.2009 09:20:00,-5.09
14.02.2009 09:30:00,-4.60
14.02.2009 09:40:00,-4.59
14.02.2009 09:50:00,-4.70
14.02.2009 10:00:00,-4.72
14.02.2009 10:10:00,-4.72
14.02.2009 10:20:00,-4.82
14.02.2009 10:30:00,-4.88
14.02.2009 10:40:00,-4.93
14.02.2009 10:50:00,-4.85
14.02.2009 11:00:00,-4.63
14.02.2009 11:10:00,-4.85
14.02.2009 11:20:00,-4.97
14.02.2009 11:30:00,-5.03
14.02.2009 11:40:00,-4.99
14.02.2009 11:50:00,-4.83
14.02.2009 12:00:00,-4.77
14.02.2009 12:10:00,-4.77
14.02.2009 12:20:00,-4.66
14.02.2009 12:30:00,-4.47
14.02.2009 12:40:00,-4.41
14.02.2009 12:50:00,-4.20
14.02.2009 13:00:00,-3.94
14.02.2009 13:10:00,-3.92
14.02.2009 13:20:00,-3.94
14.02.2009 13:30:00,-3.81
14.02.2009 13:40:00,-3.74
14.02.2009 13:50:00,-3.59
14.02.2009 14:00:00,-3.47
14.02.2009 14:10:00,-3.31
14.02.2009 14:20:00,-3.14
14.02.2009 14:30:00,-2.93
14.02.2009 14:40:00,-3.01
14.02.2009 14:50:00,-3.03
14.02.2009 15:00:00,-2.85
14.02.2009 15:10:00,-2.61
14.02.2009 15:20:00,-2.30
14.02.2009 15:30:00,-2.41
14.02.2009 15:40:00,-2.49
14.02.2009 15:50:00,-2.65
14.02.2009 16:00:00,-2.57
14.02.2009 16:10:00,-2.43
14.02.2009 16:20:00,-2.68
14.02.2009 16:30:00,-2.72
14.02.2009 16:40:00,-2.78
14.02.2009 16:50:00,-2.91
14.02.2009 17:00:00,-3.09
14.02.2009 17:10:00,-3.40
14.02.2009 17:20:00,-3.75
14.02.2009 17:30:00,-4.04
14.02.2009 17:40:00,-4.16
14.02.2009 17:50:00,-4.21
14.02.2009 18:00:00,-4.28
14.02.2009 18:10:00,-4.36
14.02.2009 18:20:00,-4.37
14.02.2009 18:30:00,-4.42
14.02.2009 18:40:00,-4.53
14.02.2009 18:50:00,-4.58
14.02.2009 19:00:00,-4.62
14.02.2009 19:10:00,-4.64
14.02.2009 19:20:00,-4.64
14.02.2009 19:30:00,-4.61
14.02.2009 19:40:00,-4.47
14.02.2009 19:50:00,-4.37
14.02.2009 20:00:00,-4.40
14.02.2009 20:10:00,-4.45
14.02.2009 20:20:00,-4.49
14.02.2009 20:30:00,-4.58
14.02.2009 20:40:00,-4.64
14.02.2009 20:50:00,-4.64
14.02.2009 21:00:00,-4.69
14.02.2009 21:10:00,-4.71
14.02.2009 21:20:00,-4.71
14.02.2009 21:30:00,-4.71
14.02.2009 21:40:00,-4.65
14.02.2009 21:50:00,-4.66
14.02.2009 22:00:00,-4.71
14.02.2009 22:10:00,-4.73
14.02.2009 22:20:00,-4.78
14.02.2009 22:30:00,-4.83
14.02.2009 22:40:00,-4.84
14.02.2009 22:50:00,-4.84
14.02.2009 23:00:00,-4.86
14.02.2009 23:10:00,-4.93
14.02.2009 23:20:00,-5.01
14.02.2009 23:30:00,-5.09
14.02.2009 23:40:00,-5.17
14.02.2009 23:50:00,-5.18
15.02.2009 00:00:00,-5.27
15.02.2009 00:10:00,-5.37
15.02.2009 00:20:00,-5.55
15.02.2009 00:30:00,-5.76
15.02.2009 00:40:00,-5.94
15.02.2009 00:50:00,-6.09
15.02.2009 01:00:00,-6.23
15.02.2009 01:10:00,-6.32
15.02.2009 01:20:00,-6.50
15.02.2009 01:30:00,-6.67
15.02.2009 01:40:00,-6.71
15.02.2009 01:50:00,-6.66
15.02.2009 02:00:00,-6.72
15.02.2009 02:10:00,-6.77
15.02.2009 02:20:00,-6.81
15.02.2009 02:30:00,-6.85
15.02.2009 02:40:00,-6.94
15.02.2009 02:50:00,-7.06
15.02.2009 03:00:00,-7.20
15.02.2009 03:10:00,-7.29
15.02.2009 03:20:00,-7.34
15.02.2009 03:30:00,-7.32
15.02.2009 03:40:00,-7.26
15.02.2009 03:50:00,-7.53
15.02.2009 04:00:00,-7.71
15.02.2009 04:10:00,-7.92
15.02.2009 04:20:00,-7.97
15.02.2009 04:30:00,-7.94
15.02.2009 04:40:00,-8.12
15.02.2009 04:50:00,-8.34
15.02.2009 05:00:00,-8.44
15.02.2009 05:10:00,-8.43
15.02.2009 05:20:00,-8.28
15.02.2009 05:30:00,-8.44
15.02.2009 05:40:00,-8.59
15.02.2009 05:50:00,-8.63
15.02.2009 06:00:00,-8.43
15.02.2009 06:10:00,-8.37
15.02.2009 06:20:00,-8.29
15.02.2009 06:30:00,-8.20
15.02.2009 06:40:00,-7.98
15.02.2009 06:50:00,-7.68
15.02.2009 07:00:00,-7.34
15.02.2009 07:10:00,-7.26
15.02.2009 07:20:00,-7.24
15.02.2009 07:30:00,-7.34
15.02.2009 07:40:00,-7.38
15.02.2009 07:50:00,-7.37
15.02.2009 08:00:00,-7.30
15.02.2009 08:10:00,-7.17
15.02.2009 08:20:00,-7.03
15.02.2009 08:30:00,-6.89
15.02.2009 08:40:00,-6.24
15.02.2009 08:50:00,-4.52
15.02.2009 09:00:00,-4.54
15.02.2009 09:10:00,-5.38
15.02.2009 09:20:00,-5.74
15.02.2009 09:30:00,-5.75
15.02.2009 09:40:00,-5.60
15.02.2009 09:50:00,-5.33
15.02.2009 10:00:00,-5.09
15.02.2009 10:10:00,-4.84
15.02.2009 10:20:00,-4.46
15.02.2009 10:30:00,-4.44
15.02.2009 10:40:00,-4.51
15.02.2009 10:50:00,-4.08
15.02.2009 11:00:00,-3.62
15.02.2009 11:10:00,-3.05
15.02.2009 11:20:00,-2.21
15.02.2009 11:30:00,-1.55
15.02.2009 11:40:00,-1.81
15.02.2009 11:50:00,-1.97
15.02.2009 12:00:00,-1.94
15.02.2009 12:10:00,-1.76
15.02.2009 12:20:00,-1.68
15.02.2009 12:30:00,-1.57
15.02.2009 12:40:00,-1.48
15.02.2009 12:50:00,-1.40
15.02.2009 13:00:00,-1.42
15.02.2009 13:10:00,-1.47
15.02.2009 13:20:00,-1.29
15.02.2009 13:30:00,-0.99
15.02.2009 13:40:00,-0.85
15.02.2009 13:50:00,-1.00
15.02.2009 14:00:00,-1.25
15.02.2009 14:10:00,-1.00
15.02.2009 14:20:00,-0.90
15.02.2009 14:30:00,-1.13
15.02.2009 14:40:00,-1.23
15.02.2009 14:50:00,-1.20
15.02.2009 15:00:00,-0.94
15.02.2009 15:10:00,-0.78
15.02.2009 15:20:00,-0.72
15.02.2009 15:30:00,-0.88
15.02.2009 15:40:00,-0.89
15.02.2009 15:50:00,-1.10
15.02.2009 16:00:00,-1.20
15.02.2009 16:10:00,-1.26
15.02.2009 16:20:00,-1.20
15.02.2009 16:30:00,-1.28
15.02.2009 16:40:00,-1.47
15.02.2009 16:50:00,-1.67
15.02.2009 17:00:00,-1.77
15.02.2009 17:10:00,-1.87
15.02.2009 17:20:00,-1.96
15.02.2009 17:30:00,-2.07
15.02.2009 17:40:00,-2.15
15.02.2009 17:50:00,-2.21
15.02.2009 18:00:00,-2.28
15.02.2009 18:10:00,-2.33
15.02.2009 18:20:00,-2.42
15.02.2009 18:30:00,-2.47
15.02.2009 18:40:00,-2.54
15.02.2009 18:50:00,-2.66
15.02.2009 19:00:00,-2.71
15.02.2009 19:10:00,-2.81
15.02.2009 19:20:00,-2.96
15.02.2009 19:30:00,-3.02
15.02.2009 19:40:00,-3.16
15.02.2009 19:50:00,-3.23
15.02.2009 20:00:00,-3.24
15.02.2009 20:10:00,-3.24
15.02.2009 20:20:00,-3.24
15.02.2009 20:30:00,-3.26
15.02.2009 20:40:00,-3.31
15.02.2009 20:50:00,-3.31
15.02.2009 21:00:00,-3.29
15.02.2009 21:10:00,-3.24
15.02.2009 21:20:00,-3.20
15.02.2009 21:30:00,-3.15
15.02.2009 21:40:00,-3.28
15.02.2009 21:50:00,-3.22
15.02.2009 22:00:00,-3.11
15.02.2009 22:10:00,-3.06
15.02.2009 22:20:00,-3.04
15.02.2009 22:30:00,-3.08
15.02.2009 22:40:00,-3.11
15.02.2009 22:50:00,-3.09
15.02.2009 23:00:00,-3.08
15.02.2009 23:10:00,-3.06
15.02.2009 23:20:00,-3.09
15.02.2009 23:30:00,-3.04
15.02.2009 23:40:00,-2.93
15.02.2009 23:50:00,-2.91
16.02.2009 00:00:00,-2.94
16.02.2009 00:10:00,-3.03
16.02.2009 00:20:00,-3.05
16.02.2009 00:30:00,-2.97
16.02.2009 00:40:00,-2.68
16.02.2009 00:50:00,-2.53
16.02.2009 01:00:00,-2.50
16.02.2009 01:10:00,-2.42
16.02.2009 01:20:00,-2.37
16.02.2009 01:30:00,-2.31
16.02.2009 01:40:00,-2.30
16.02.2009 01:50:00,-2.24
16.02.2009 02:00:00,-2.24
16.02.2009 02:10:00,-2.25
16.02.2009 02:20:00,-2.22
16.02.2009 02:30:00,-2.15
16.02.2009 02:40:00,-2.11
16.02.2009 02:50:00,-2.07
16.02.2009 03:00:00,-2.01
16.02.2009 03:10:00,-2.15
16.02.2009 03:20:00,-2.24
16.02.2009 03:30:00,-2.17
16.02.2009 03:40:00,-2.10
16.02.2009 03:50:00,-2.06
16.02.2009 04:00:00,-2.09
16.02.2009 04:10:00,-2.10
16.02.2009 04:20:00,-2.11
16.02.2009 04:30:00,-2.04
16.02.2009 04:40:00,-1.96
16.02.2009 04:50:00,-1.94
16.02.2009 05:00:00,-1.97
16.02.2009 05:10:00,-1.96
16.02.2009 05:20:00,-2.02
16.02.2009 05:30:00,-2.03
16.02.2009 05:40:00,-2.07
16.02.2009 05:50:00,-1.97
16.02.2009 06:00:00,-1.88
16.02.2009 06:10:00,-1.79
16.02.2009 06:20:00,-1.79
16.02.2009 06:30:00,-1.74
16.02.2009 06:40:00,-1.67
16.02.2009 06:50:00,-1.49
16.02.2009 07:00:00,-1.16
16.02.2009 07:10:00,-0.79
16.02.2009 07:20:00,-0.62
16.02.2009 07:30:00,-0.63
16.02.2009 07:40:00,-0.53
16.02.2009 07:50:00,-0.34
16.02.2009 08:00:00,-0.29
16.02.2009 08:10:00,-0.28
16.02.2009 08:20:00,-0.23
16.02.2009 08:30:00,-0.02
16.02.2009 08:40:00,0.12
16.02.2009 08:50:00,0.16
16.02.2009 09:00:00,0.18
16.02.2009 09:10:00,0.25
16.02.2009 09:20:00,0.46
16.02.2009 09:30:00,0.43
16.02.2009 09:40:00,0.48
16.02.2009 09:50:00,0.58
16.02.2009 10:00:00,0.71
16.02.2009 10:10:00,0.91
16.02.2009 10:20:00,0.99
16.02.2009 10:30:00,1.01
16.02.2009 10:40:00,1.11
16.02.2009 10:50:00,1.22
16.02.2009 11:00:00,1.23
16.02.2009 11:10:00,1.31
16.02.2009 11:20:00,1.39
16.02.2009 11:30:00,1.43
16.02.2009 11:40:00,1.53
16.02.2009 11:50:00,1.67
16.02.2009 12:00:00,1.77
16.02.2009 12:10:00,1.71
16.02.2009 12:20:00,1.70
16.02.2009 12:30:00,1.75
16.02.2009 12:40:00,1.79
16.02.2009 12:50:00,1.79
16.02.2009 13:00:00,1.94
16.02.2009 13:10:00,2.13
16.02.2009 13:20:00,2.23
16.02.2009 13:30:00,2.35
16.02.2009 13:40:00,2.40
16.02.2009 13:50:00,2.41
16.02.2009 14:00:00,2.30
16.02.2009 14:10:00,2.39
16.02.2009 14:20:00,2.39
16.02.2009 14:30:00,2.25
16.02.2009 14:40:00,2.25
16.02.2009 14:50:00,2.28
16.02.2009 15:00:00,2.26
16.02.2009 15:10:00,2.05
16.02.2009 15:20:00,2.00
16.02.2009 15:30:00,2.07
16.02.2009 15:40:00,1.98
16.02.2009 15:50:00,1.79
16.02.2009 16:00:00,1.83
16.02.2009 16:10:00,1.81
16.02.2009 16:20:00,1.83
16.02.2009 16:30:00,1.83
16.02.2009 16:40:00,1.83
16.02.2009 16:50:00,1.83
16.02.2009 17:00:00,1.83
16.02.2009 17:10:00,1.85
16.02.2009 17:20:00,1.88
16.02.2009 17:30:00,1.83
16.02.2009 17:40:00,1.77
16.02.2009 17:50:00,1.71
16.02.2009 18:00:00,1.66
16.02.2009 18:10:00,1.58
16.02.2009 18:20:00,1.57
16.02.2009 18:30:00,1.58
16.02.2009 18:40:00,1.63
16.02.2009 18:50:00,1.63
16.02.2009 19:00:00,1.60
16.02.2009 19:10:00,1.48
16.02.2009 19:20:00,1.49
16.02.2009 19:30:00,1.56
16.02.2009 19:40:00,1.54
16.02.2009 19:50:00,1.40
16.02.2009 20:00:00,1.36
16.02.2009 20:10:00,1.34
16.02.2009 20:20:00,1.28
16.02.2009 20:30:00,1.18
16.02.2009 20:40:00,1.07
16.02.2009 20:50:00,0.99
16.02.2009 21:00:00,0.88
16.02.2009 21:10:00,0.77
16.02.2009 21:20:00,0.66
16.02.2009 21:30:00,0.63
16.02.2009 21:40:00,0.55
16.02.2009 21:50:00,0.50
16.02.2009 22:00:00,0.50
16.02.2009 22:10:00,0.50
16.02.2009 22:20:00,0.50
16.02.2009 22:30:00,0.47
16.02.2009 22:40:00,0.38
16.02.2009 22:50:00,0.34
16.02.2009 23:00:00,0.30
16.02.2009 23:10:00,0.30
16.02.2009 23:20:00,0.24
16.02.2009 23:30:00,0.16
16.02.2009 23:40:00,0.16
16.02.2009 23:50:00,0.07
17.02.2009 00:00:00,-0.23
17.02.2009 00:10:00,-0.45
17.02.2009 00:20:00,-0.53
17.02.2009 00:30:00,-0.62
17.02.2009 00:40:00,-0.64
17.02.2009 00:50:00,-0.61
17.02.2009 01:00:00,-0.69
17.02.2009 01:10:00,-0.71
17.02.2009 01:20:00,-0.71
17.02.2009 01:30:00,-0.74
17.02.2009 01:40:00,-0.71
17.02.2009 01:50:00,-0.66
17.02.2009 02:00:00,-0.67
17.02.2009 02:10:00,-0.59
17.02.2009 02:20:00,-0.56
17.02.2009 02:30:00,-0.61
17.02.2009 02:40:00,-0.50
17.02.2009 02:50:00,-0.29
17.02.2009 03:00:00,-0.07
17.02.2009 03:10:00,0.08
17.02.2009 03:20:00,0.10
17.02.2009 03:30:00,0.13
17.02.2009 03:40:00,0.16
17.02.2009 03:50:00,0.16
17.02.2009 04:00:00,0.16
17.02.2009 04:10:00,0.17
17.02.2009 04:20:00,0.16
17.02.2009 04:30:00,0.15
17.02.2009 04:40:00,0.10
17.02.2009 04:50:00,0.11
17.02.2009 05:00:00,0.10
17.02.2009 05:10:00,0.09
17.02.2009 05:20:00,0.09
17.02.2009 05:30:00,0.13
17.02.2009 05:40:00,0.00
17.02.2009 05:50:00,-0.27
17.02.2009 06:00:00,-0.45
17.02.2009 06:10:00,-0.54
17.02.2009 06:20:00,-0.57
17.02.2009 06:30:00,-0.58
17.02.2009 06:40:00,-0.75
17.02.2009 06:50:00,-0.89
17.02.2009 07:00:00,-1.01
17.02.2009 07:10:00,-1.10
17.02.2009 07:20:00,-1.21
17.02.2009 07:30:00,-1.31
17.02.2009 07:40:00,-1.40
17.02.2009 07:50:00,-1.59
17.02.2009 08:00:00,-1.74
17.02.2009 08:10:00,-1.79
17.02.2009 08:20:00,-1.93
17.02.2009 08:30:00,-2.16
17.02.2009 08:40:00,-2.25
17.02.2009 08:50:00,-2.33
17.02.2009 09:00:00,-2.43
17.02.2009 09:10:00,-2.61
17.02.2009 09:20:00,-2.88
17.02.2009 09:30:00,-2.99
17.02.2009 09:40:00,-3.03
17.02.2009 09:50:00,-3.03
17.02.2009 10:00:00,-3.11
17.02.2009 10:10:00,-3.20
17.02.2009 10:20:00,-3.16
17.02.2009 10:30:00,-2.99
17.02.2009 10:40:00,-2.98
17.02.2009 10:50:00,-3.10
17.02.2009 11:00:00,-3.00
17.02.2009 11:10:00,-3.04
17.02.2009 11:20:00,-3.20
17.02.2009 11:30:00,-3.23
17.02.2009 11:40:00,-3.28
17.02.2009 11:50:00,-3.29
17.02.2009 12:00:00,-3.11
17.02.2009 12:10:00,-2.98
17.02.2009 12:20:00,-2.96
17.02.2009 12:30:00,-2.50
17.02.2009 12:40:00,-2.64
17.02.2009 12:50:00,-2.94
17.02.2009 13:00:00,-3.12
17.02.2009 13:10:00,-3.21
17.02.2009 13:20:00,-2.94
17.02.2009 13:30:00,-2.65
17.02.2009 13:40:00,-2.36
17.02.2009 13:50:00,-1.93
17.02.2009 14:00:00,-1.82
17.02.2009 14:10:00,-2.29
17.02.2009 14:20:00,-2.11
17.02.2009 14:30:00,-2.22
17.02.2009 14:40:00,-2.14
17.02.2009 14:50:00,-2.19
17.02.2009 15:00:00,-1.95
17.02.2009 15:10:00,-2.02
17.02.2009 15:20:00,-2.22
17.02.2009 15:30:00,-2.48
17.02.2009 15:40:00,-2.37
17.02.2009 15:50:00,-2.20
